-3.1579384803771973,20.063243865966797,-11.064056396484375,-0.0028686521109193563,0.008701660670340061,-139.6511001586914
-3.1491382122039795,20.063251495361328,-11.053327560424805,-0.0023498532827943563,0.008551396429538727,-139.66012954711914
-3.139852285385132,20.063262939453125,-11.042000770568848,-0.0018615726148709655,0.00767713226377964,-139.66973876953125
-3.1298818588256836,20.063270568847656,-11.029797554016113,-0.0016174314077943563,0.00698045315220952,-139.68130493164062
-3.119640350341797,20.063278198242188,-11.017261505126953,-0.0014953608624637127,0.005867131985723972,-139.7004852294922
-3.1086418628692627,20.063278198242188,-11.003740310668945,-0.00146484375,0.005887622945010662,-139.71378707885742
-3.096933603286743,20.063278198242188,-10.989437103271484,-0.0010986323468387127,0.006017396226525307,-139.73237228393555
-3.084475040435791,20.063278198242188,-10.973986625671387,-0.0014038084773346782,0.006119849160313606,-139.74752044677734
-3.071031093597412,20.063276290893555,-10.95737361907959,-0.0014343259390443563,0.00646818894892931,-139.76769256591797
-3.071031093597412,20.063276290893555,-10.95737361907959,-0.0014343259390443563,0.00646818894892931,-139.76769256591797
-3.042738676071167,20.063282012939453,-10.92204475402832,-0.0015563963679596782,0.005716868210583925,-139.8064842224121
-3.0272645950317383,20.06328010559082,-10.902762413024902,-0.0014953615609556437,0.006263283081352711,-139.83282852172852
-3.0112340450286865,20.063282012939453,-10.88268756866455,-0.0014343260554596782,0.006017396226525307,-139.8526268005371
-2.9940943717956543,20.06328010559082,-10.861289024353027,-0.0015869141789153218,0.006263283081352711,-139.893310546875
-2.9764511585235596,20.06328010559082,-10.839062690734863,-0.0015563963679596782,0.006420377641916275,-139.91665649414062
-2.9572606086730957,20.06327247619629,-10.815075874328613,-0.0016479489859193563,0.007697622757405043,-139.96088027954102
-2.937303304672241,20.06327247619629,-10.79004955291748,-0.0017700198804959655,0.007602000143378973,-140.00962448120117
-2.9157419204711914,20.06326675415039,-10.762815475463867,-0.0021057126577943563,0.008722150698304176,-140.05113220214844
-2.8934166431427,20.06326675415039,-10.734527587890625,-0.002166748046875,0.008558226749300957,-140.0931510925293
