-809.36000000000001,75.23000000000000,-689.73000000000002
-809.35000000000002,75.23000000000000,-689.73000000000002
-809.32000000000005,75.23000000000000,-689.73000000000002
-809.26999999999998,75.23000000000000,-689.73000000000002
-809.17999999999995,75.23000000000000,-689.73000000000002
-809.08000000000004,75.22000000000000,-689.73000000000002
-808.95000000000005,75.22000000000000,-689.73000000000002
-808.79999999999995,75.20999999999999,-689.73000000000002
-808.63999999999999,75.20999999999999,-689.73000000000002
-808.46000000000004,75.20000000000000,-689.73000000000002
-808.25999999999999,75.19000000000000,-689.73000000000002
-808.04999999999995,75.19000000000000,-689.73000000000002
-807.83000000000004,75.18000000000001,-689.73000000000002
-807.61000000000001,75.17000000000000,-689.73000000000002
-807.38000000000000,75.16000000000000,-689.73000000000002
-807.14999999999998,75.15000000000001,-689.73000000000002
-806.90999999999997,75.14000000000000,-689.73000000000002
-806.66999999999996,75.13000000000000,-689.73000000000002
-806.39999999999998,75.12000000000000,-689.73000000000002
-806.09000000000003,75.11000000000000,-689.73000000000002
-805.74000000000001,75.09999999999999,-689.73000000000002
-805.33000000000004,75.08000000000000,-689.73000000000002
-804.85000000000002,75.06000000000000,-689.73000000000002
-804.27999999999997,75.04000000000001,-689.73000000000002
-803.61000000000001,75.02000000000000,-689.73000000000002
-802.82000000000005,74.98999999999999,-689.73000000000002
-801.91999999999996,74.95000000000000,-689.73000000000002
-800.88999999999999,74.91000000000000,-689.73000000000002
-799.75999999999999,74.87000000000000,-689.73000000000002
-798.50999999999999,74.81999999999999,-689.73000000000002
-797.16999999999996,74.77000000000000,-689.73000000000002
-795.74000000000001,74.72000000000000,-689.73000000000002
-794.17999999999995,74.66000000000000,-689.73000000000002
-792.48000000000002,74.59000000000000,-689.72000000000003
-790.60000000000002,74.52000000000000,-689.72000000000003
-788.50999999999999,74.44000000000000,-689.72000000000003
-786.20000000000005,74.34999999999999,-689.72000000000003
-783.70000000000005,74.26000000000001,-689.72000000000003
-781.08000000000004,74.15000000000001,-689.72000000000003
-778.36000000000001,74.05000000000000,-689.72000000000003
-775.62000000000000,73.94000000000000,-689.72000000000003
-772.86000000000001,73.84000000000000,-689.72000000000003
-770.05999999999995,73.73000000000000,-689.71000000000004
-767.14999999999998,73.62000000000000,-689.71000000000004
-764.05999999999995,73.50000000000000,-689.71000000000004
-760.72000000000003,73.37000000000000,-689.71000000000004
-757.10000000000002,73.23000000000000,-689.71000000000004
-753.24000000000001,73.08000000000000,-689.70000000000005
-749.17999999999995,72.93000000000001,-689.70000000000005
-745.00000000000000,72.76000000000001,-689.70000000000005
-740.75999999999999,72.59999999999999,-689.70000000000005
-736.49000000000001,72.44000000000000,-689.70000000000005
-732.19000000000005,72.27000000000000,-689.70000000000005
-727.82000000000005,72.09999999999999,-689.70000000000005
-723.37000000000000,71.93000000000001,-689.70000000000005
-718.79999999999995,71.75000000000000,-689.69000000000005
-714.10000000000002,71.56999999999999,-689.66999999999996
-709.25000000000000,71.38000000000000,-689.65999999999997
-704.25999999999999,71.19000000000000,-689.64999999999998
-699.13000000000000,70.98999999999999,-689.64999999999998
-693.86000000000001,70.78000000000000,-689.66999999999996
-688.45000000000005,70.56999999999999,-689.71000000000004
-682.90999999999997,70.34999999999999,-689.75000000000000
-677.25000000000000,70.13000000000000,-689.76999999999998
-671.45000000000005,69.91000000000000,-689.75000000000000
-665.53999999999996,69.68000000000001,-689.65999999999997
-659.51999999999998,69.45999999999999,-689.49000000000001
-653.41999999999996,69.23000000000000,-689.24000000000001
-647.28999999999996,68.98999999999999,-688.90999999999997
-641.15999999999997,68.75000000000000,-688.50000000000000
-635.07000000000005,68.48000000000000,-688.03999999999996
-629.04999999999995,68.20000000000000,-687.50000000000000
-623.05999999999995,67.91000000000000,-686.91999999999996
-617.01999999999998,67.59999999999999,-686.29999999999995
-610.88000000000000,67.28000000000000,-685.65999999999997
-604.58000000000004,66.95000000000000,-685.00000000000000
-598.05999999999995,66.61000000000000,-684.34000000000003
-591.36000000000001,66.27000000000000,-683.66999999999996
-584.51999999999998,65.93000000000001,-682.99000000000001
-577.57000000000005,65.59000000000000,-682.28999999999996
-570.57000000000005,65.23999999999999,-681.57000000000005
-563.51999999999998,64.89000000000000,-680.83000000000004
-556.38999999999999,64.53000000000000,-680.05999999999995
-549.09000000000003,64.16000000000000,-679.30999999999995
-541.55999999999995,63.78000000000000,-678.57000000000005
-533.72000000000003,63.39000000000000,-677.86000000000001
-525.52999999999997,62.98000000000000,-677.20000000000005
-517.08000000000004,62.55000000000000,-676.60000000000002
-508.49000000000001,62.12000000000000,-676.07000000000005
-499.88000000000000,61.69000000000000,-675.59000000000003
-491.38000000000000,61.27000000000000,-675.19000000000005
-483.08999999999997,60.85000000000000,-674.86000000000001
-475.00000000000000,60.45000000000000,-674.59000000000003
-467.13000000000000,60.06000000000000,-674.36000000000001
-459.44999999999999,59.67000000000000,-674.15999999999997
-451.95999999999998,59.30000000000000,-673.97000000000003
-444.63999999999999,58.94000000000000,-673.75999999999999
-437.52999999999997,58.58000000000000,-673.54999999999995
-430.63000000000000,58.24000000000000,-673.34000000000003
-423.95999999999998,57.90000000000000,-673.13999999999999
-417.54000000000002,57.58000000000000,-672.94000000000005
-411.38999999999999,57.28000000000000,-672.75000000000000
-405.52999999999997,56.99000000000000,-672.58000000000004
-399.95999999999998,56.71000000000000,-672.41999999999996
-394.70999999999998,56.45000000000000,-672.25999999999999
-389.77999999999997,56.20000000000000,-672.12000000000000
-385.19000000000000,55.97000000000000,-671.99000000000001
-380.89999999999998,55.76000000000000,-671.86000000000001
-376.89999999999998,55.56000000000000,-671.72000000000003
-373.14999999999998,55.37000000000000,-671.57000000000005
-369.63000000000000,55.20000000000000,-671.38000000000000
-366.30000000000001,55.03000000000000,-671.14999999999998
-363.14999999999998,54.87000000000000,-670.89999999999998
-360.17000000000002,54.72000000000000,-670.63999999999999
-357.33999999999997,54.58000000000000,-670.37000000000000
-354.67000000000002,54.45000000000000,-670.11000000000001
-352.12000000000000,54.32000000000000,-669.88000000000000
-349.67000000000002,54.20000000000000,-669.66999999999996
-347.29000000000002,54.08000000000000,-669.46000000000004
-344.93000000000001,53.96000000000000,-669.26999999999998
-342.56999999999999,53.84000000000000,-669.07000000000005
-340.17000000000002,53.72000000000000,-668.86000000000001
-337.75999999999999,53.60000000000000,-668.65999999999997
-335.36000000000001,53.48000000000000,-668.45000000000005
-332.99000000000001,53.36000000000000,-668.24000000000001
-330.69999999999999,53.25000000000000,-668.03999999999996
-328.48000000000002,53.14000000000000,-667.85000000000002
-326.31999999999999,53.03000000000000,-667.65999999999997
-324.14999999999998,52.92000000000000,-667.47000000000003
-321.94000000000000,52.81000000000000,-667.27999999999997
-319.63999999999999,52.70000000000000,-667.08000000000004
-317.20999999999998,52.58000000000000,-666.87000000000000
-314.63999999999999,52.45000000000000,-666.64999999999998
